Cluster,Source,Destination,Cdyn Reduction
UNCORE,Gen10LP,PVC_Scaled,0.78678
UNCORE,Gen11,PVC_Scaled,0.9
UNCORE,Gen11LP,PVC_Scaled,0.9
UNCORE,Gen12LP,PVC_Scaled,1.0
Z,Gen10LP,PVC_Scaled,0.0
Z,Gen8,PVC_Scaled,0.0
Z,Gen8SoC,PVC_Scaled,0.0
Z,Gen9LPClient,PVC_Scaled,0.0
Z,Gen9LPSoC,PVC_Scaled,0.0
Z,Gen11,PVC_Scaled,0.0
Z,Gen11LP,PVC_Scaled,0.0
Z,Gen12LP,PVC_Scaled,0.0
COLOR,Gen10LP,PVC,0.79515
COLOR,Gen8,PVC,0.60264
COLOR,Gen8SoC,PVC,0.60264
COLOR,Gen9LPClient,PVC,0.70211745
COLOR,Gen9LPSoC,PVC,0.7533
COLOR,Gen11,PVC,0.8370000000000001
COLOR,Gen11LP,PVC,0.9
COLOR,Gen12LP,PVC,1.0
COLOR,Gen12DG,PVC,1.0
COLOR,Gen12HP,PVC,1.0
COLOR,DG2,PVC,1.0
COLOR,ADL,PVC,1.0
DSSC,Gen11,PVC,0.8370000000000001
DSSC,Gen10LP,PVC,0.79515
DSSC,Gen9LPClient,PVC,0.70211745
DSSC,Gen11LP,PVC,0.9
DSSC,Gen10LP,PVC,0.79515
DSSC,Gen9LPSoC,PVC,0.7533
DSSC,Gen12LP,PVC,1.0
DSSC,Gen12DG,PVC,1.0
DSSC,Gen12HP,PVC,1.0
DSSC,DG2,PVC,1.0
DSSC,DG2,PVCDP,1.0
DSSC,DG2,PVC2,1.0
DSSC,ADL,PVC,1.0
EU,Gen10LP,PVC,0.8370000000000001
EU,Gen8,PVC,0.60264
EU,Gen8SoC,PVC,0.60264
EU,Gen9LPClient,PVC,0.739071
EU,Gen9LPSoC,PVC,0.7533
EU,Gen11,PVC,0.8370000000000001
EU,Gen9LPClient,PVC2,0.739071
EU,Gen9LPClient,PVCDP,0.739071
EU,Gen9LPClient,Xe3,0.739071
EU,Gen11LP,PVC,0.9
EU,Gen12LP,PVC,0.89
EU,Gen11LP,PVC2,0.9
EU,Gen12LP,PVC2,1.0
EU,Gen11LP,PVCDP,0.7559999999999999
EU,Gen12LP,PVCDP,0.84
EU,Gen11LP,PVCXT,0.72
EU,Gen12LP,PVCXT,0.8
EU,Gen11LP,PVCXTTrend,0.72
EU,Gen12LP,PVCXTTrend,0.8
EU,Gen11LP,RLT1,0.72
EU,Gen12LP,RLT1,0.8
EU,Gen11LP,PVCK2xEU,0.72
EU,Gen12LP,PVCK2xEU,0.8
EU,Gen11LP,PVCK2xSA,0.72
EU,Gen12LP,PVCK2xSA,0.8
EU,Gen11LP,Xe3,0.7559999999999999
EU,Gen12LP,Xe3,0.84
EU,Gen11LP,PVC_A21,0.99
EU,Gen12LP,PVC_A21,0.98
EU,Gen12DG,PVC,0.89
EU,Gen12DG,PVC_A21,1.1712799999999999
EU,Gen12HP,PVC,0.89
EU,Gen12HP,PVC_A21,0.9790000000000001
EU,Gen12HP,PVC2,1.0
EU,Gen12HP,PVCDP,0.84
EU,Gen12HP,PVCXT,0.8
EU,Gen12HP,PVCXTTrend,0.8
EU,Gen12HP,RLT1,0.8
EU,Gen12HP,PVCK2xEU,0.8
EU,Gen12HP,RLTCONCEPT,0.8
EU,Gen12HP,RLTB_EC_0_5,0.8
EU,Gen12HP,PVCK2xSA,0.8
EU,Gen12HP,Xe3,0.84
EU,PVC,PVC,0.93
EU,PVC,PVC_A21,1.1
EU,PVC,PVC2,1.08
EU,PVC2,PVC2,1.08
EU,PVC,PVCDP,0.9766
EU,PVC,Xe3,0.9766
EU,PVCDP,PVC2,1.08
EU,PVCDP,PVCDP,1.0
EU,PVC,PVCXT,0.9277
EU,PVCDP,PVCXT,0.95
EU,PVCXT,PVCXT,1.0
EU,PVC,PVCXTTrend,0.9277
EU,PVCDP,PVCXTTrend,1.0
EU,PVCXT,PVCXTTrend,1.0
EU,PVCXTTrend,PVCXTTrend,1.0
EU,PVC,RLT1,0.9277
EU,PVCDP,RLT1,1.0
EU,PVCXT,RLT1,1.0
EU,PVCXTTrend,RLT1,1.0
EU,RLT1,RLT1,1.0
EU,PVC,PVCK2xEU,0.95
EU,PVCDP,PVCK2xEU,0.95
EU,PVCXT,PVCK2xEU,1.0
EU,PVCK2xEU,PVCK2xEU,1.0
EU,Gen11LP,RLTCONCEPT,0.72
EU,PVC,RLTCONCEPT,0.8349
EU,Gen12LP,RLTCONCEPT,0.7182
EU,PVCDP,RLTCONCEPT,0.855
EU,PVCXT,RLTCONCEPT,1.0
EU,RLTCONCEPT,RLTCONCEPT,1.0
EU,Gen11LP,RLTB_EC_0_5,0.72
EU,PVC,RLTB_EC_0_5,0.8349
EU,Gen12LP,RLTB_EC_0_5,0.7182
EU,PVCDP,RLTB_EC_0_5,0.9
EU,PVCXT,RLTB_EC_0_5,1.0
EU,PVCXTTrend,RLTB_EC_0_5,0.95
EU,RLTB_EC_0_5,RLTB_EC_0_5,1.0
EU,PVC,PVCK2xSA,0.95
EU,PVCDP,PVCK2xSA,0.95
EU,PVCXT,PVCK2xSA,1.0
EU,PVCK2xSA,PVCK2xSA,1.0
EU,PVCDP,Xe3,1.0
EU,DG2,PVC,0.888576
EU,DG2,PVCDP,0.888576
EU,DG2,PVCXT,0.8440000000000001
EU,DG2,PVCXTTrend,0.8440000000000001
EU,DG2,RLT1,0.8440000000000001
EU,DG2,PVCK2xEU,0.888576
EU,DG2,RLTCONCEPT,0.7597
EU,DG2,RLTB_EC_0_5,0.7597
EU,DG2,PVCK2xSA,0.888576
EU,DG2,Xe3,0.888576
EU,DG2,PVC2,0.888576
EU,ADL,PVC,0.888576
Fabric,Gen11,PVC,1.315789474
Fabric,Gen10LP,PVC,1.223684211
Fabric,Gen11LP,PVC,1.315789474
Fabric,Gen9LPClient,PVC,1.080513158
Fabric,Gen12LP,PVC,1.4619883040000001
Fabric,Gen12DG,PVC,1.4619883040000001
Fabric,Gen12HP,PVC,1.4619883040000001
Fabric,DG2,PVC,1.4619883040000001
Fabric,DG2,PVCDP,1.4619883040000001
Fabric,DG2,PVC2,1.4619883040000001
Fabric,ADL,PVC,1.4619883040000001
FF,Gen10LP,PVC,1.0044
FF,Gen8,PVC,0.723168
FF,Gen8SoC,PVC,0.723168
FF,Gen9LPClient,PVC,0.8868851999999999
FF,Gen9LPSoC,PVC,0.90396
FF,Gen11,PVC,1.0044
FF,Gen11LP,PVC,1.08
FF,Gen12LP,PVC,1.2
FF,Gen12DG,PVC,1.0
FF,Gen12HP,PVC,1.0
FF,DG2,PVC,1.0
FF,ADL,PVC,1.0
GAM,Gen10LP,PVC,0.9207
GAM,Gen8,PVC,0.662904
GAM,Gen8SoC,PVC,0.662904
GAM,Gen9LPClient,PVC,0.8129781
GAM,Gen9LPSoC,PVC,0.82863
GAM,Gen11,PVC,0.9207
GAM,Gen11LP,PVC,0.99
GAM,Gen12LP,PVC,1.1
GAM,Gen12DG,PVC,1.0
GAM,Gen12HP,PVC,1.0
GAM,DG2,PVC,1.0
GAM,DG2,PVCDP,1.0
GAM,DG2,PVC2,1.0
GAM,ADL,PVC,1.0
GAM,PVC,PVC,1.0
GTI,Gen10LP,PVC,0.865458
GTI,Gen8,PVC,0.662904
GTI,Gen8SoC,PVC,0.662904
GTI,Gen9LPClient,PVC,0.764199414
GTI,Gen9LPSoC,PVC,0.82863
GTI,Gen11,PVC,0.9207
GTI,Gen11LP,PVC,0.99
GTI,Gen12LP,PVC,1.1
GTI,Gen12DG,PVC,1.0
GTI,Gen12HP,PVC,1.0
GTI,DG2,PVC,1.0
GTI,ADL,PVC,1.0
HDC,Gen10LP,PVC,0.87885
HDC,Gen8,PVC,0.632772
HDC,Gen8SoC,PVC,0.632772
HDC,Gen9LPClient,PVC,0.77602455
HDC,Gen9LPSoC,PVC,0.7909649999999999
HDC,Gen11,PVC,0.87885
HDC,Gen11LP,PVC,0.945
HDC,Gen12LP,PVC,1.05
HDC,Gen12DG,PVC,1.0
HDC,Gen12HP,PVC,0.05251
HDC,PVC,PVC,0.05251
HDC,PVC,PVC_A21,0.05251
HDC,DG2,PVC,0.1
HDC,ADL,PVC,0.1
L3_Bank,Gen10LP,PVC,1.223684211
L3_Bank,Gen8,PVC,0.8810526320000001
L3_Bank,Gen8SoC,PVC,0.8810526320000001
L3_Bank,Gen9LPClient,PVC,1.080513158
L3_Bank,Gen9LPSoC,PVC,1.101315789
L3_Bank,Gen11,PVC,1.315789474
L3_Bank,Gen11LP,PVC,1.315789474
L3_Bank,Gen12LP,PVC,1.39534
L3_Bank,Gen12DG,PVC,1.39534
L3_Bank,Gen12HP,PVC,1.39534
L3_Bank,DG2,PVC,1.39534
L3_Bank,ADL,PVC,1.39534
L3_Bank,PVC,PVC,1.0
L3_Bank,PVC,PVC_A21,1.0
L3Node,Gen10LP,PVC,1.223684211
L3Node,Gen8,PVC,0.8810526320000001
L3Node,Gen8SoC,PVC,0.8810526320000001
L3Node,Gen9LPClient,PVC,1.080513158
L3Node,Gen9LPSoC,PVC,1.101315789
L3Node,Gen11,PVC,1.315789474
L3Node,Gen11LP,PVC,1.315789474
L3Node,Gen12LP,PVC,1.4619883040000001
L3Node,Gen12DG,PVC,1.4619883040000001
L3Node,Gen12HP,PVC,1.4619883040000001
L3Node,DG2,PVC,1.4619883040000001
L3Node,ADL,PVC,1.4619883040000001
Other,Gen10LP,PVC,0.8370000000000001
Other,Gen8,PVC,0.60264
Other,Gen8SoC,PVC,0.60264
Other,Gen9LPClient,PVC,0.739071
Other,Gen9LPSoC,PVC,0.7533
Other,Gen11,PVC,0.8370000000000001
Other,Gen11LP,PVC,0.9
Other,Gen12LP,PVC,1.0
Other,Gen12DG,PVC,1.0
Other,Gen12HP,PVC,1.0
Other,DG2,PVC,1.0
Other,ADL,PVC,1.0
Other,PVC,PVC,1.0
Other,PVC,PVC_A21,1.0
Other,PVC,PVC2,1.0
Other,PVCDP,PVC2,1.0
Other,PVC,PVCDP,1.0
Other,PVC,Xe3,1.0
ROW,PVC,PVC,1.0
ROW,PVC,PVC_A21,1.0
ROW,PVC_A21,PVC_A21,1.0
ROW,PVC,PVC2,1.1235
ROW,PVCDP,PVC2,1.1235
ROW,PVC,PVCDP,0.9766
ROW,PVC,Xe3,0.9766
RC,Gen10LP,PVC,0.8370000000000001
RC,Gen8,PVC,0.60264
RC,Gen8SoC,PVC,0.60264
RC,Gen9LPClient,PVC,0.739071
RC,Gen9LPSoC,PVC,0.7533
RC,Gen11,PVC,0.8370000000000001
RC,Gen11LP,PVC,0.9
RC,Gen12LP,PVC,1.0
RC,Gen12DG,PVC,1.0
RC,Gen12HP,PVC,1.0
rFF,Gen10LP,PVC,1.0044
rFF,Gen8,PVC,0.723168
rFF,Gen8SoC,PVC,0.723168
rFF,Gen9LPClient,PVC,0.8868851999999999
rFF,Gen9LPSoC,PVC,0.90396
rFF,Gen11,PVC,1.0044
rFF,Gen11LP,PVC,1.08
rFF,Gen12LP,PVC,1.2
rFF,Gen12DG,PVC,1.0
rFF,Gen12HP,PVC,1.0
ROSC,Gen10LP,PVC,0.79515
ROSC,Gen8,PVC,0.60264
ROSC,Gen8SoC,PVC,0.60264
ROSC,Gen9LPClient,PVC,0.70211745
ROSC,Gen9LPSoC,PVC,0.7533
ROSC,Gen11,PVC,0.8370000000000001
ROSC,Gen11LP,PVC,0.9
ROSC,Gen12LP,PVC,1.0
ROSC,Gen12DG,PVC,1.0
ROSC,Gen12HP,PVC,1.0
ROSS,Gen10LP,PVC,0.8370000000000001
ROSS,Gen8,PVC,0.60264
ROSS,Gen8SoC,PVC,0.60264
ROSS,Gen9LPClient,PVC,0.739071
ROSS,Gen9LPSoC,PVC,0.7533
ROSS,Gen11,PVC,0.8370000000000001
ROSS,Gen11LP,PVC,0.9
ROSS,Gen12LP,PVC,1.0
ROSS,Gen12DG,PVC,1.0
ROSS,Gen12HP,PVC,1.0
ROSS,DG2,PVC,1.0
ROSS,ADL,PVC,1.0
Sampler,Gen10LP,PVC,0.622728
Sampler,Gen8,PVC,0.482112
Sampler,Gen8SoC,PVC,0.482112
Sampler,Gen9LPClient,PVC,0.549868824
Sampler,Gen9LPSoC,PVC,0.60264
Sampler,Gen11,PVC,0.6696
Sampler,Gen11LP,PVC,0.72
Sampler,Gen12LP,PVC,0.8
Sampler,Gen12DG,PVC,1.0
Sampler,Gen12HP,PVC,1.0
Sampler,DG2,PVC,1.0
Sampler,ADL,PVC,1.0
Sampler,PVC,PVC,1.0
SQIDI,Gen11,PVC,0.9
SQIDI,Gen10LP,PVC,0.78678
SQIDI,Gen11LP,PVC,0.9
SQIDI,Gen12LP,PVC,1.0
SQIDI,Gen12DG,PVC,1.0
SQIDI,Gen12HP,PVC,1.0
SQIDI,DG2,PVC,1.0
SQIDI,ADL,PVC,1.0
SQIDI,PVC,PVC,1.0
SQIDI,PVC,PVC2,1.0
SQIDI,PVCDP,PVC2,1.0
SQIDI,PVC,PVCDP,1.0
SQIDI,PVC,Xe3,1.0
UNCORE,Gen10LP,PVC,0.78678
UNCORE,Gen11,PVC,0.9
UNCORE,Gen11LP,PVC,0.9
UNCORE,Gen12LP,PVC,1.0
UNCORE,Gen12DG,PVC,1.0
UNCORE,Gen12HP,PVC,1.0
Z,Gen10LP,PVC,0.81189
Z,Gen8,PVC,0.60264
Z,Gen8SoC,PVC,0.60264
Z,Gen9LPClient,PVC,0.71689887
Z,Gen9LPSoC,PVC,0.7533
Z,Gen11,PVC,0.8370000000000001
Z,Gen11LP,PVC,0.9
Z,Gen12LP,PVC,1.0
Z,Gen12DG,PVC,1.0
Z,Gen12HP,PVC,1.0
Z,DG2,PVC,1.0
Z,ADL,PVC,1.0
COLOR,Gen10LP,PVC_A21,0.79515
COLOR,Gen8,PVC_A21,0.60264
COLOR,Gen8SoC,PVC_A21,0.60264
COLOR,Gen9LPClient,PVC_A21,0.70211745
COLOR,Gen9LPSoC,PVC_A21,0.7533
COLOR,Gen11,PVC_A21,0.8370000000000001
COLOR,Gen11LP,PVC_A21,0.9
COLOR,Gen12LP,PVC_A21,1.0
COLOR,Gen12DG,PVC_A21,1.0
COLOR,Gen12HP,PVC_A21,1.0
COLOR,DG2,PVC_A21,1.0
COLOR,ADL,PVC_A21,1.0
DSSC,Gen11,PVC_A21,0.8370000000000001
DSSC,Gen10LP,PVC_A21,0.79515
DSSC,Gen9LPClient,PVC_A21,0.70211745
DSSC,Gen11LP,PVC_A21,0.9
DSSC,Gen10LP,PVC_A21,0.79515
DSSC,Gen9LPSoC,PVC_A21,0.7533
DSSC,Gen12LP,PVC_A21,1.0
DSSC,Gen12DG,PVC_A21,1.0
DSSC,Gen12HP,PVC_A21,1.0
DSSC,DG2,PVC_A21,1.0
DSSC,ADL,PVC_A21,1.0
EU,Gen10LP,PVC_A21,0.8370000000000001
EU,Gen8,PVC_A21,0.60264
EU,Gen8SoC,PVC_A21,0.60264
EU,Gen9LPClient,PVC_A21,0.739071
EU,Gen9LPClient,PVC2,0.739071
EU,Gen9LPClient,PVCDP,0.6213
EU,Gen9LPClient,PVCXT,0.6213
EU,Gen9LPClient,PVCXTTrend,0.6213
EU,Gen9LPClient,RLT1,0.6213
EU,Gen9LPClient,PVCK2xEU,0.6213
EU,Gen9LPClient,RLTCONCEPT,0.6213
EU,Gen9LPClient,RLTB_EC_0_5,0.6213
EU,Gen9LPClient,PVCK2xSA,0.6213
EU,Gen9LPSoC,PVC_A21,0.7533
EU,Gen11,PVC_A21,0.8370000000000001
EU,Gen11LP,PVC_A21,0.9
EU,Gen12HP,PVC_A21,0.9057
EU,DG2,PVC_A21,0.888576
EU,ADL,PVC_A21,0.888576
Fabric,Gen11,PVC_A21,1.315789474
Fabric,Gen9LPSoC,PVC_A21,1.315789474
Fabric,Gen10LP,PVC_A21,1.223684211
Fabric,Gen11LP,PVC_A21,1.315789474
Fabric,Gen9LPClient,PVC_A21,1.080513158
Fabric,Gen12LP,PVC_A21,1.4619883040000001
Fabric,Gen12DG,PVC_A21,1.4619883040000001
Fabric,Gen12HP,PVC_A21,1.4619883040000001
Fabric,DG2,PVC_A21,1.4619883040000001
Fabric,ADL,PVC_A21,1.4619883040000001
FF,Gen10LP,PVC_A21,1.0044
FF,Gen8,PVC_A21,0.723168
FF,Gen8SoC,PVC_A21,0.723168
FF,Gen9LPClient,PVC_A21,0.8868851999999999
FF,Gen9LPSoC,PVC_A21,0.90396
FF,Gen11,PVC_A21,1.0044
FF,Gen11LP,PVC_A21,1.08
FF,Gen12LP,PVC_A21,1.2
FF,Gen12DG,PVC_A21,1.0
FF,Gen12HP,PVC_A21,1.0
FF,DG2,PVC_A21,1.0
FF,ADL,PVC_A21,1.0
GAM,Gen10LP,PVC_A21,0.9207
GAM,Gen8,PVC_A21,0.662904
GAM,Gen8SoC,PVC_A21,0.662904
GAM,Gen9LPClient,PVC_A21,0.8129781
GAM,Gen9LPSoC,PVC_A21,0.82863
GAM,Gen11,PVC_A21,0.9207
GAM,Gen11LP,PVC_A21,0.99
GAM,Gen12LP,PVC_A21,1.1
GAM,Gen12DG,PVC_A21,1.0
GAM,Gen12HP,PVC_A21,1.0
GAM,DG2,PVC_A21,1.0
GAM,ADL,PVC_A21,1.0
GAM,PVC,PVC_A21,1.0
GAM,PVC_A21,PVC_A21,1.0
GAM,PVC,PVC2,1.0
GAM,PVCDP,PVC2,1.0
GAM,PVC,PVCDP,1.0
GAM,PVC,Xe3,1.0
GTI,Gen10LP,PVC_A21,0.865458
GTI,Gen8,PVC_A21,0.662904
GTI,Gen8SoC,PVC_A21,0.662904
GTI,Gen9LPClient,PVC_A21,0.764199414
GTI,Gen9LPSoC,PVC_A21,0.82863
GTI,Gen11,PVC_A21,0.9207
GTI,Gen11LP,PVC_A21,0.99
GTI,Gen12LP,PVC_A21,1.1
GTI,Gen12DG,PVC_A21,1.0
GTI,Gen12HP,PVC_A21,1.0
GTI,DG2,PVC_A21,1.0
GTI,ADL,PVC_A21,1.0
HDC,Gen10LP,PVC_A21,0.87885
HDC,Gen8,PVC_A21,0.632772
HDC,Gen8SoC,PVC_A21,0.632772
HDC,Gen9LPClient,PVC_A21,0.77602455
HDC,Gen9LPSoC,PVC_A21,0.7909649999999999
HDC,Gen11,PVC_A21,0.87885
HDC,Gen11LP,PVC_A21,0.945
HDC,Gen12LP,PVC_A21,1.05
HDC,Gen12DG,PVC_A21,1.0
HDC,Gen12HP,PVC_A21,0.0705
HDC,PVC_A21,PVC_A21,0.0705
HDC,DG2,PVC_A21,0.1
HDC,ADL,PVC_A21,0.1
L3_Bank,Gen10LP,PVC_A21,1.223684211
L3_Bank,Gen8,PVC_A21,0.8810526320000001
L3_Bank,Gen8SoC,PVC_A21,0.8810526320000001
L3_Bank,Gen9LPClient,PVC_A21,1.080513158
L3_Bank,Gen9LPSoC,PVC_A21,1.101315789
L3_Bank,Gen11,PVC_A21,1.315789474
L3_Bank,Gen11LP,PVC_A21,1.315789474
L3_Bank,Gen12LP,PVC_A21,1.39534
L3_Bank,Gen12DG,PVC_A21,1.39534
L3_Bank,Gen12HP,PVC_A21,1.39534
L3_Bank,DG2,PVC_A21,1.39534
L3_Bank,ADL,PVC_A21,1.39534
L3_Bank,PVC_A21,PVC_A21,1.08
L3_Bank,PVC,PVC2,0.9
L3_Bank,PVCDP,PVC2,0.9
L3_Bank,PVC,PVCDP,1.0
L3_Bank,PVC,Xe3,1.0
L3_Bank,Gen12HP,PVC2,1.1
L3_Bank,Gen12HP,PVCDP,1.1
L3Node,Gen10LP,PVC_A21,1.223684211
L3Node,Gen8,PVC_A21,0.8810526320000001
L3Node,Gen8SoC,PVC_A21,0.8810526320000001
L3Node,Gen9LPClient,PVC_A21,1.080513158
L3Node,Gen9LPSoC,PVC_A21,1.101315789
L3Node,Gen11,PVC_A21,1.315789474
L3Node,Gen11LP,PVC_A21,1.315789474
L3Node,Gen12LP,PVC_A21,1.4619883040000001
L3Node,Gen12DG,PVC_A21,1.4619883040000001
L3Node,Gen12HP,PVC_A21,1.4619883040000001
L3Node,DG2,PVC_A21,1.4619883040000001
L3Node,ADL,PVC_A21,1.4619883040000001
Other,Gen10LP,PVC_A21,0.8370000000000001
Other,Gen8,PVC_A21,0.60264
Other,Gen8SoC,PVC_A21,0.60264
Other,Gen9LPClient,PVC_A21,0.739071
Other,Gen9LPSoC,PVC_A21,0.7533
Other,Gen11,PVC_A21,0.8370000000000001
Other,Gen11LP,PVC_A21,0.9
Other,Gen12LP,PVC_A21,1.0
Other,Gen12DG,PVC_A21,1.0
Other,Gen12HP,PVC_A21,1.0
Other,DG2,PVC_A21,1.0
Other,ADL,PVC_A21,1.0
Other,PVC_A21,PVC_A21,1.0
RC,Gen10LP,PVC_A21,0.8370000000000001
RC,Gen8,PVC_A21,0.60264
RC,Gen8SoC,PVC_A21,0.60264
RC,Gen9LPClient,PVC_A21,0.739071
RC,Gen9LPSoC,PVC_A21,0.7533
RC,Gen11,PVC_A21,0.8370000000000001
RC,Gen11LP,PVC_A21,0.9
RC,Gen12LP,PVC_A21,1.0
RC,Gen12DG,PVC_A21,1.0
RC,Gen12HP,PVC_A21,1.0
rFF,Gen10LP,PVC_A21,1.0044
rFF,Gen8,PVC_A21,0.723168
rFF,Gen8SoC,PVC_A21,0.723168
rFF,Gen9LPClient,PVC_A21,0.8868851999999999
rFF,Gen9LPSoC,PVC_A21,0.90396
rFF,Gen11,PVC_A21,1.0044
rFF,Gen11LP,PVC_A21,1.08
rFF,Gen12LP,PVC_A21,1.2
rFF,Gen12DG,PVC_A21,1.0
rFF,Gen12HP,PVC_A21,1.0
ROSC,Gen10LP,PVC_A21,0.79515
ROSC,Gen8,PVC_A21,0.60264
ROSC,Gen8SoC,PVC_A21,0.60264
ROSC,Gen9LPClient,PVC_A21,0.70211745
ROSC,Gen9LPSoC,PVC_A21,0.7533
ROSC,Gen11,PVC_A21,0.8370000000000001
ROSC,Gen11LP,PVC_A21,0.9
ROSC,Gen12LP,PVC_A21,1.0
ROSC,Gen12DG,PVC_A21,1.0
ROSC,Gen12HP,PVC_A21,1.0
ROSS,Gen10LP,PVC_A21,0.8370000000000001
ROSS,Gen8,PVC_A21,0.60264
ROSS,Gen8SoC,PVC_A21,0.60264
ROSS,Gen9LPClient,PVC_A21,0.739071
ROSS,Gen9LPSoC,PVC_A21,0.7533
ROSS,Gen11,PVC_A21,0.8370000000000001
ROSS,Gen11LP,PVC_A21,0.9
ROSS,Gen12LP,PVC_A21,1.0
ROSS,Gen12DG,PVC_A21,1.0
ROSS,Gen12HP,PVC_A21,1.0
ROSS,DG2,PVC_A21,1.0
ROSS,ADL,PVC_A21,1.0
Sampler,Gen10LP,PVC_A21,0.622728
Sampler,Gen8,PVC_A21,0.482112
Sampler,Gen8SoC,PVC_A21,0.482112
Sampler,Gen9LPClient,PVC_A21,0.549868824
Sampler,Gen9LPSoC,PVC_A21,0.60264
Sampler,Gen11,PVC_A21,0.6696
Sampler,Gen11LP,PVC_A21,0.72
Sampler,Gen12LP,PVC_A21,0.8
Sampler,Gen12DG,PVC_A21,1.0
Sampler,Gen12HP,PVC_A21,1.0
